483	1.20419
484	1.17177
485	1.12852
486	1.10897
487	1.08656
488	1.07495
489	1.06291
490	1.05592
491	1.04915
492	1.04482
493	1.04080
494	1.03800
495	1.03543
496	1.03350
497	1.03173
498	1.03031
499	1.02899
500	1.02787
501	1.02681
502	1.02587
503	1.02497
504	1.02414
505	1.02334
506	1.02258
507	1.02184
508	1.02113
509	1.02043
510	1.01975
511	1.01909
512	1.01843
513	1.01779
514	1.01715
515	1.01652
516	1.01590
517	1.01529
518	1.01468
519	1.01408
520	1.01349
521	1.01289
522	1.01231
523	1.01172
524	1.01115
525	1.01057
526	1.01000
527	1.00944
528	1.00888
529	1.00832
530	1.00776
531	1.00719
532	1.00663
533	1.00607
534	1.00551
535	1.00496
536	1.00441
537	1.00387
538	1.00332
539	1.00279
540	1.00225
541	1.00172
542	1.00119
543	1.00067
544	1.00014
545	0.99963
546	0.99911
547	0.99860
548	0.99810
549	0.99759
550	0.99709
551	0.99659
552	0.99610
553	0.99561
554	0.99512
555	0.99464
556	0.99416
557	0.99368
558	0.99320
559	0.99272
560	0.99224
561	0.99177
562	0.99130
563	0.99084
564	0.99038
565	0.98992
566	0.98947
567	0.98902
568	0.98858
569	0.98814
570	0.98772
571	0.98729
572	0.98687
573	0.98646
574	0.98606
575	0.98566
576	0.98527
577	0.98489
578	0.98453
579	0.98417
580	0.98383
581	0.98351
582	0.98321
583	0.98294
584	0.98270
585	0.98250
586	0.98236
587	0.98226
588	0.98225
589	0.98232
590	0.98253
591	0.98285
592	0.98342
593	0.98414
594	0.98531
595	0.98683
596	0.98902
597	0.99164
598	0.99553
599	0.99994
600	1.00671
601	1.01404
602	1.02571
603	1.03775
604	1.05780
605	1.07728
606	1.11165
607	1.14211
608	1.20104
609	1.24621
610	1.34427
611	1.40507
612	1.56180
613	1.62965
614	1.86320
615	1.90186
616	2.20742
617	2.15662
618	2.48772
619	2.28654
620	2.56367
621	2.22217
622	2.38486
623	2.00385
624	2.05794
625	1.73598
626	1.72541
627	1.50010
628	1.46689
629	1.32374
630	1.28960
631	1.20301
632	1.17553
633	1.12372
634	1.10378
635	1.07303
636	1.05941
637	1.04089
638	1.03158
639	1.02021
640	1.01391
641	1.00675
642	1.00242
643	0.99778
644	0.99475
645	0.99163
646	0.98944
647	0.98726
648	0.98562
649	0.98404
650	0.98281
651	0.98160
652	0.98061
653	0.97964
654	0.97883
655	0.97802
656	0.97733
657	0.97663
658	0.97601
659	0.97539
660	0.97483
661	0.97427
662	0.97375
663	0.97324
664	0.97276
665	0.97229
666	0.97183
667	0.97138
668	0.97095
669	0.97051
670	0.97010
671	0.96968
672	0.96928
673	0.96888
674	0.96849
675	0.96810
676	0.96772
677	0.96735
678	0.96698
679	0.96661
680	0.96625
681	0.96589
682	0.96554
683	0.96519
684	0.96484
685	0.96450
686	0.96416
687	0.96383
688	0.96351
689	0.96321
690	0.96292
691	0.96262
692	0.96232
693	0.96202
694	0.96173
695	0.96144
696	0.96116
697	0.96088
698	0.96060
699	0.96033
700	0.96007
701	0.95981
702	0.95956
703	0.95932
704	0.95908
705	0.95885
706	0.95863
707	0.95841
708	0.95822
709	0.95802
710	0.95785
711	0.95768
712	0.95754
713	0.95740
714	0.95731
715	0.95721
716	0.95717
717	0.95713
718	0.95717
719	0.95720
720	0.95733
721	0.95747
722	0.95774
723	0.95802
724	0.95848
725	0.95894
726	0.95967
727	0.96040
728	0.96150
729	0.96259
730	0.96424
731	0.96581
732	0.96823
733	0.97050
734	0.97404
735	0.97728
736	0.98247
737	0.98706
738	0.99465
739	1.00091
740	1.01198
741	1.02067
742	1.03680
743	1.04862
744	1.07202
745	1.08731
746	1.12192
747	1.14160
748	1.19074
749	1.21366
750	1.28159
751	1.30459
752	1.39460
753	1.41011
754	1.52311
755	1.51886
756	1.64794
757	1.61168
758	1.74395
759	1.66601
760	1.78388
761	1.66596
762	1.75476
763	1.61221
764	1.66646
765	1.52272
766	1.54675
767	1.41856
768	1.42178
769	1.31736
770	1.30924
771	1.23043
772	1.21783
773	1.16083
774	1.14777
775	1.10712
776	1.09549
777	1.06706
778	1.05711
779	1.03718
780	1.02929
781	1.01527
782	1.00915
783	0.99920
784	0.99450
785	0.98735
786	0.98375
787	0.97853
788	0.97578
789	0.97190
790	0.96978
791	0.96684
792	0.96520
793	0.96292
794	0.96163
795	0.95983
796	0.95882
797	0.95737
798	0.95638
799	0.95522
800	0.95441
801	0.95346
802	0.95277
803	0.95198
804	0.95139
805	0.95071
806	0.95020
807	0.94963
808	0.94917
809	0.94867
810	0.94827
811	0.94782
812	0.94746
813	0.94706
814	0.94673
815	0.94636
816	0.94606
817	0.94573
818	0.94545
819	0.94515
820	0.94489
821	0.94461
822	0.94437
823	0.94411
824	0.94389
825	0.94364
826	0.94344
827	0.94322
828	0.94303
829	0.94282
830	0.94265
831	0.94246
832	0.94231
833	0.94213
834	0.94200
835	0.94184
836	0.94173
837	0.94159
838	0.94150
839	0.94137
840	0.94131
841	0.94120
842	0.94117
843	0.94108
844	0.94108
845	0.94103
846	0.94107
847	0.94106
848	0.94115
849	0.94117
850	0.94132
851	0.94140
852	0.94163
853	0.94177
854	0.94209
855	0.94231
856	0.94275
857	0.94307
858	0.94365
859	0.94409
860	0.94486
861	0.94538
862	0.94638
863	0.94707
864	0.94837
865	0.94928
866	0.95097
867	0.95216
868	0.95434
869	0.95588
870	0.95872
871	0.96070
872	0.96439
873	0.96675
874	0.97154
875	0.97452
876	0.98073
877	0.98445
878	0.99250
879	0.99708
880	1.00753
881	1.01324
882	1.02678
883	1.03341
884	1.05080
885	1.05822
886	1.08031
887	1.08809
888	1.11569
889	1.12303
890	1.15675
891	1.16231
892	1.20230
893	1.20371
894	1.25067
895	1.24500
896	1.29619
897	1.28184
898	1.33464
899	1.30968
900	1.36073
901	1.32454
902	1.37035
903	1.32417
904	1.36199
905	1.30879
906	1.33718
907	1.28200
908	1.30108
909	1.24706
910	1.25802
911	1.20770
912	1.21237
913	1.16783
914	1.16814
915	1.13026
916	1.12791
917	1.09642
918	1.09273
919	1.06722
920	1.06306
921	1.04299
922	1.03886
923	1.02290
924	1.01849
925	1.00595
926	1.00205
927	0.99221
928	0.98886
929	0.98112
930	0.97827
931	0.97234
932	0.96995
933	0.96523
934	0.96322
935	0.95945
936	0.95777
937	0.95473
938	0.95332
939	0.95085
940	0.94966
941	0.94764
942	0.94664
943	0.94497
944	0.94413
945	0.94273
946	0.94202
947	0.94085
948	0.94024
949	0.93924
950	0.93872
951	0.93787
952	0.93742
953	0.93669
954	0.93630
955	0.93566
956	0.93533
957	0.93477
958	0.93448
959	0.93399
960	0.93374
961	0.93331
962	0.93310
963	0.93272
964	0.93253
965	0.93220
966	0.93204
967	0.93174
968	0.93161
969	0.93135
970	0.93124
971	0.93102
972	0.93095
973	0.93069
974	0.93064
975	0.93041
976	0.93040
977	0.93020
978	0.93020
979	0.93003
980	0.93007
981	0.92993
982	0.92999
983	0.92988
984	0.92998
985	0.92990
986	0.93003
987	0.92998
988	0.93017
989	0.93015
990	0.93038
991	0.93041
992	0.93070
993	0.93077
994	0.93112
995	0.93124
996	0.93167
997	0.93185
998	0.93238
999	0.93262
1000	0.93325
1001	0.93357
1002	0.93433
1003	0.93464
1004	0.93555
1005	0.93594
1006	0.93704
1007	0.93753
1008	0.93884
1009	0.93946
1010	0.94102
1011	0.94178
1012	0.94366
1013	0.94457
1014	0.94683
1015	0.94792
1016	0.95064
1017	0.95206
1018	0.95536
1019	0.95700
1020	0.96098
1021	0.96285
1022	0.96765
1023	0.96976
1024	0.97554
1025	0.97788
1026	0.98481
1027	0.98734
1028	0.99562
1029	0.99828
1030	1.00810
1031	1.01076
1032	1.02231
1033	1.02479
1034	1.03822
1035	1.04025
1036	1.05564
1037	1.05686
1038	1.07420
1039	1.07416
1040	1.09330
1041	1.09112
1042	1.11169
1043	1.10717
1044	1.12868
1045	1.12134
1046	1.14311
1047	1.13260
1048	1.15388
1049	1.14009
1050	1.16009
1051	1.14318
1052	1.16119
1053	1.14161
1054	1.15711
1055	1.13557
1056	1.14825
1057	1.12601
1058	1.13583
1059	1.11325
1060	1.12036
1061	1.09828
1062	1.10299
1063	1.08205
1064	1.08478
1065	1.06546
1066	1.06664
1067	1.04922
1068	1.04925
1069	1.03383
1070	1.03308
1071	1.01962
1072	1.01838
1073	1.00678
1074	1.00525
1075	0.99533
1076	0.99370
1077	0.98510
1078	0.98347
1079	0.97618
1080	0.97461
1081	0.96844
1082	0.96698
1083	0.96177
1084	0.96043
1085	0.95602
1086	0.95482
1087	0.95107
1088	0.95001
1089	0.94699
1090	0.94604
1091	0.94346
1092	0.94262
1093	0.94041
1094	0.93967
1095	0.93777
1096	0.93711
1097	0.93547
1098	0.93489
1099	0.93348
1100	0.93296
1101	0.93173
1102	0.93131
1103	0.93023
1104	0.92987
1105	0.92892
1106	0.92861
1107	0.92777
1108	0.92750
1109	0.92676
1110	0.92653
1111	0.92588
1112	0.92569
1113	0.92511
1114	0.92494
1115	0.92443
1116	0.92429
1117	0.92383
1118	0.92373
1119	0.92331
1120	0.92323
1121	0.92287
1122	0.92281
1123	0.92248
1124	0.92245
1125	0.92216
1126	0.92216
1127	0.92190
1128	0.92192
1129	0.92160
1130	0.92164
1131	0.92136
1132	0.92142
1133	0.92117
1134	0.92125
1135	0.92104
1136	0.92114
1137	0.92095
1138	0.92108
1139	0.92092
1140	0.92107
1141	0.92094
1142	0.92113
1143	0.92102
1144	0.92124
1145	0.92117
1146	0.92142
1147	0.92137
1148	0.92167
1149	0.92165
1150	0.92200
1151	0.92201
1152	0.92240
1153	0.92246
1154	0.92291
1155	0.92299
1156	0.92352
1157	0.92364
1158	0.92424
1159	0.92441
1160	0.92509
1161	0.92531
1162	0.92610
1163	0.92644
1164	0.92736
1165	0.92776
1166	0.92882
1167	0.92927
1168	0.93050
1169	0.93101
1170	0.93243
1171	0.93301
1172	0.93464
1173	0.93528
1174	0.93717
1175	0.93787
1176	0.94004
1177	0.94082
1178	0.94331
1179	0.94415
1180	0.94700
1181	0.94789
1182	0.95116
1183	0.95210
1184	0.95582
1185	0.95678
1186	0.96101
1187	0.96197
1188	0.96675
1189	0.96766
1190	0.97304
1191	0.97385
1192	0.97986
1193	0.98051
1194	0.98717
1195	0.98756
1196	0.99488
1197	0.99492
1198	1.00286
1199	1.00242
1200	1.01096
1201	1.00994
1202	1.01900
1203	1.01725
1204	1.02673
1205	1.02412
1206	1.03388
1207	1.03031
1208	1.04015
1209	1.03554
1210	1.04529
1211	1.03959
1212	1.04904
1213	1.04226
1214	1.05121
1215	1.04343
1216	1.05170
1217	1.04303
1218	1.05048
1219	1.04109
1220	1.04762
1221	1.03771
1222	1.04327
1223	1.03306
1224	1.03765
1225	1.02736
1226	1.03102
1227	1.02086
1228	1.02366
1229	1.01380
1230	1.01584
1231	1.00644
1232	1.00782
1233	0.99897
1234	0.99981
1235	0.99159
1236	0.99199
1237	0.98444
1238	0.98449
1239	0.97762
1240	0.97741
1241	0.97120
1242	0.97080
1243	0.96523
1244	0.96471
1245	0.95973
1246	0.95912
1247	0.95470
1248	0.95404
1249	0.95012
1250	0.94944
1251	0.94597
1252	0.94530
1253	0.94214
1254	0.94153
1255	0.93873
1256	0.93816
1257	0.93568
1258	0.93515
1259	0.93295
1260	0.93246
1261	0.93051
1262	0.93006
1263	0.92832
1264	0.92791
1265	0.92637
1266	0.92599
1267	0.92462
1268	0.92428
1269	0.92305
1270	0.92275
1271	0.92165
1272	0.92137
1273	0.92039
1274	0.92014
1275	0.91926
1276	0.91904
1277	0.91824
1278	0.91804
1279	0.91732
1280	0.91715
1281	0.91650
1282	0.91634
1283	0.91575
1284	0.91562
1285	0.91508
1286	0.91496
1287	0.91448
1288	0.91437
1289	0.91393
1290	0.91384
1291	0.91344
1292	0.91336
1293	0.91300
1294	0.91294
1295	0.91261
1296	0.91255
1297	0.91225
1298	0.91221
1299	0.91194
1300	0.91191
1301	0.91166
1302	0.91165
1303	0.91142
1304	0.91142
1305	0.91121
1306	0.91130
1307	0.91112
1308	0.91123
1309	0.91106
1310	0.91119
1311	0.91104
1312	0.91118
1313	0.91105
1314	0.91121
1315	0.91110
1316	0.91128
1317	0.91118
1318	0.91139
1319	0.91131
1320	0.91154
1321	0.91148
1322	0.91174
1323	0.91169
1324	0.91198
1325	0.91195
1326	0.91227
1327	0.91226
1328	0.91262
1329	0.91269
1330	0.91309
1331	0.91318
1332	0.91362
1333	0.91373
1334	0.91423
1335	0.91436
1336	0.91492
1337	0.91507
1338	0.91569
1339	0.91586
1340	0.91656
1341	0.91675
1342	0.91752
1343	0.91774
1344	0.91860
1345	0.91884
1346	0.91980
1347	0.92006
1348	0.92101
1349	0.92129
1350	0.92234
1351	0.92263
1352	0.92381
1353	0.92412
1354	0.92542
1355	0.92574
1356	0.92719
1357	0.92752
1358	0.92912
1359	0.92945
1360	0.93122
1361	0.93155
1362	0.93349
1363	0.93382
1364	0.93595
1365	0.93625
1366	0.93858
1367	0.93885
1368	0.94140
1369	0.94161
1370	0.94438
1371	0.94453
1372	0.94751
1373	0.94757
1374	0.95079
1375	0.95073
1376	0.95417
1377	0.95397
1378	0.95762
1379	0.95726
1380	0.96111
1381	0.96054
1382	0.96458
1383	0.96377
1384	0.96797
1385	0.96690
1386	0.97122
1387	0.96986
1388	0.97426
1389	0.97258
1390	0.97702
1391	0.97500
1392	0.97944
1393	0.97706
1394	0.98145
1395	0.97871
1396	0.98290
1397	0.97981
1398	0.98385
1399	0.98042
1400	0.98425
1401	0.98052
1402	0.98410
1403	0.98010
1404	0.98340
1405	0.97918
1406	0.98218
1407	0.97778
1408	0.98046
1409	0.97594
1410	0.97829
1411	0.97370
1412	0.97573
1413	0.97114
1414	0.97285
1415	0.96830
1416	0.96972
1417	0.96525
1418	0.96639
1419	0.96204
1420	0.96294
1421	0.95875
1422	0.95943
1423	0.95542
1424	0.95590
1425	0.95210
1426	0.95250
1427	0.94890
1428	0.94917
1429	0.94579
1430	0.94594
1431	0.94278
1432	0.94283
1433	0.93989
1434	0.93987
1435	0.93714
1436	0.93706
1437	0.93454
1438	0.93441
1439	0.93208
1440	0.93192
1441	0.92978
1442	0.92959
1443	0.92762
1444	0.92741
1445	0.92560
1446	0.92539
1447	0.92373
1448	0.92351
1449	0.92193
1450	0.92171
1451	0.92026
1452	0.92004
1453	0.91871
1454	0.91850
1455	0.91729
1456	0.91708
1457	0.91596
1458	0.91576
1459	0.91474
1460	0.91455
1461	0.91361
1462	0.91343
1463	0.91257
1464	0.91240
1465	0.91161
1466	0.91145
1467	0.91072
1468	0.91057
1469	0.90990
1470	0.90976
1471	0.90914
1472	0.90901
1473	0.90844
1474	0.90832
1475	0.90779
1476	0.90768
1477	0.90719
1478	0.90708
1479	0.90664
1480	0.90653
1481	0.90612
1482	0.90603
1483	0.90565
1484	0.90556
1485	0.90520
1486	0.90512
1487	0.90480
1488	0.90472
1489	0.90442
1490	0.90435
1491	0.90407
1492	0.90400
1493	0.90374
1494	0.90368
1495	0.90344
1496	0.90349
1497	0.90326
1498	0.90332
1499	0.90311
1500	0.90317
1501	0.90297
1502	0.90304
1503	0.90286
1504	0.90294
1505	0.90276
1506	0.90285
1507	0.90269
1508	0.90279
1509	0.90263
1510	0.90274
1511	0.90260
1512	0.90272
1513	0.90259
1514	0.90272
1515	0.90259
1516	0.90273
1517	0.90262
1518	0.90278
1519	0.90267
1520	0.90284
1521	0.90274
1522	0.90292
1523	0.90283
1524	0.90303
1525	0.90295
1526	0.90316
1527	0.90309
1528	0.90332
1529	0.90326
1530	0.90350
1531	0.90345
1532	0.90371
1533	0.90367
1534	0.90396
1535	0.90392
1536	0.90423
1537	0.90420
1538	0.90454
1539	0.90452
1540	0.90488
1541	0.90487
1542	0.90526
1543	0.90526
1544	0.90567
1545	0.90568
1546	0.90613
1547	0.90619
1548	0.90668
1549	0.90674
1550	0.90727
1551	0.90734
1552	0.90791
1553	0.90799
1554	0.90861
1555	0.90869
1556	0.90922
1557	0.90930
1558	0.90987
1559	0.90996
1560	0.91058
1561	0.91066
1562	0.91133
1563	0.91141
1564	0.91213
1565	0.91221
1566	0.91298
1567	0.91305
1568	0.91388
1569	0.91395
1570	0.91484
1571	0.91489
1572	0.91584
1573	0.91589
1574	0.91690
1575	0.91693
1576	0.91801
1577	0.91802
1578	0.91917
1579	0.91915
1580	0.92037
1581	0.92032
1582	0.92161
1583	0.92153
1584	0.92289
1585	0.92277
1586	0.92419
1587	0.92403
1588	0.92552
1589	0.92530
1590	0.92686
1591	0.92658
1592	0.92820
1593	0.92786
1594	0.92954
1595	0.92913
1596	0.93085
1597	0.93036
1598	0.93213
1599	0.93156
1600	0.93336
1601	0.93270
1602	0.93454
1603	0.93378
1604	0.93563
1605	0.93478
1606	0.93664
1607	0.93568
1608	0.93754
1609	0.93648
1610	0.93832
1611	0.93715
1612	0.93898
1613	0.93770
1614	0.93949
1615	0.93811
1616	0.93985
1617	0.93838
1618	0.94006
1619	0.93849
1620	0.94011
1621	0.93846
1622	0.94000
1623	0.93827
1624	0.93974
1625	0.93793
1626	0.93931
1627	0.93745
1628	0.93874
1629	0.93683
1630	0.93803
1631	0.93609
1632	0.93719
1633	0.93522
1634	0.93622
1635	0.93425
1636	0.93516
1637	0.93318
1638	0.93400
1639	0.93203
1640	0.93276
1641	0.93081
1642	0.93146
1643	0.92954
1644	0.93010
1645	0.92823
1646	0.92871
1647	0.92688
1648	0.92730
1649	0.92552
1650	0.92588
1651	0.92415
1652	0.92445
1653	0.92279
1654	0.92303
1655	0.92143
1656	0.92163
1657	0.92007
1658	0.92022
1659	0.91873
1660	0.91885
1661	0.91742
1662	0.91751
1663	0.91614
1664	0.91620
1665	0.91491
1666	0.91495
1667	0.91372
1668	0.91373
1669	0.91257
1670	0.91256
1671	0.91146
1672	0.91145
1673	0.91040
1674	0.91038
1675	0.90939
1676	0.90935
1677	0.90842
1678	0.90838
1679	0.90750
1680	0.90745
1681	0.90662
1682	0.90657
1683	0.90578
1684	0.90573
1685	0.90499
1686	0.90493
1687	0.90424
1688	0.90418
1689	0.90352
1690	0.90346
1691	0.90284
1692	0.90278
1693	0.90220
1694	0.90214
1695	0.90159
1696	0.90153
1697	0.90102
1698	0.90096
1699	0.90047
1700	0.90041
1701	0.89995
1702	0.89990
1703	0.89946
1704	0.89941
1705	0.89900
1706	0.89895
1707	0.89856
1708	0.89851
1709	0.89814
1710	0.89809
1711	0.89774
1712	0.89770
1713	0.89737
1714	0.89733
1715	0.89701
1716	0.89697
1717	0.89667
1718	0.89664
1719	0.89635
1720	0.89632
1721	0.89605
1722	0.89601
1723	0.89576
1724	0.89573
1725	0.89548
1726	0.89545
1727	0.89522
1728	0.89519
1729	0.89497
1730	0.89495
1731	0.89473
1732	0.89471
1733	0.89451
1734	0.89449
1735	0.89429
1736	0.89427
1737	0.89420
1738	0.89418
1739	0.89412
1740	0.89410
1741	0.89404
1742	0.89403
1743	0.89397
1744	0.89396
1745	0.89391
1746	0.89390
1747	0.89386
1748	0.89385
1749	0.89381
1750	0.89381
1751	0.89377
1752	0.89377
1753	0.89373
1754	0.89374
1755	0.89370
1756	0.89371
1757	0.89368
1758	0.89370
1759	0.89367
1760	0.89369
1761	0.89366
1762	0.89368
1763	0.89366
1764	0.89369
1765	0.89355
1766	0.89358
1767	0.89356
1768	0.89360
1769	0.89347
1770	0.89350
1771	0.89349
1772	0.89353
1773	0.89341
1774	0.89345
1775	0.89333
1776	0.89337
1777	0.89338
1778	0.89343
1779	0.89331
1780	0.89336
1781	0.89325
1782	0.89331
1783	0.89320
1784	0.89326
1785	0.89315
1786	0.89321
1787	0.89311
1788	0.89317
1789	0.89307
1790	0.89314
1791	0.89305
1792	0.89312
1793	0.89302
1794	0.89310
1795	0.89301
1796	0.89309
1797	0.89300
1798	0.89308
1799	0.89300
1800	0.89309
1801	0.89300
1802	0.89310
1803	0.89301
1804	0.89311
1805	0.89303
1806	0.89314
1807	0.89306
1808	0.89317
1809	0.89309
1810	0.89321
1811	0.89314
1812	0.89325
1813	0.89319
1814	0.89331
1815	0.89324
1816	0.89338
1817	0.89331
1818	0.89345
1819	0.89339
1820	0.89353
1821	0.89347
1822	0.89363
1823	0.89357
1824	0.89373
1825	0.89367
1826	0.89385
1827	0.89379
1828	0.89397
1829	0.89392
1830	0.89411
1831	0.89406
1832	0.89426
1833	0.89421
1834	0.89442
1835	0.89437
1836	0.89460
1837	0.89455
1838	0.89478
1839	0.89474
1840	0.89499
1841	0.89495
1842	0.89521
1843	0.89517
1844	0.89544
1845	0.89540
1846	0.89569
1847	0.89565
1848	0.89596
1849	0.89592
1850	0.89624
1851	0.89621
1852	0.89655
1853	0.89651
1854	0.89687
1855	0.89683
1856	0.89721
1857	0.89717
1858	0.89757
1859	0.89753
1860	0.89795
1861	0.89791
1862	0.89835
1863	0.89831
1864	0.89878
1865	0.89873
1866	0.89922
1867	0.89917
1868	0.89969
1869	0.89963
1870	0.90018
1871	0.90012
1872	0.90068
1873	0.90062
1874	0.90122
